Name	TPM_Tb148_quant	TPM_Tb149_quant	TPM_Tb150_quant	TPM_Tb151_quant	TPM_Tb152_quant	TPM_Tb153_quant
KWMTBOMO13095.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.225791
MSTRG.11908.1	99.181641	71.347244	101.459108	94.929986	75.902088	92.087794
MSTRG.11908.4	5.900109	5.996960	7.090113	9.495807	4.993058	8.032545
MSTRG.11908.2	31.276486	26.681256	35.715108	34.621031	18.095698	34.920861
MSTRG.11908.3	2.392189	2.826783	5.498626	4.493439	3.021904	4.235137
KWMTBOMO13096.mrna1	0.000000	0.153555	0.426290	0.000000	0.277235	0.000000
KWMTBOMO13097.mrna1	0.000000	0.000000	0.000000	0.000000	0.021291	0.000000
KWMTBOMO13098.mrna1	28.478724	21.022399	8.466236	37.764676	20.959974	2.323491
KWMTBOMO13099.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13100.mrna1	0.572744	0.555584	0.765319	0.346897	0.700794	1.031146
MSTRG.11906.2	0.000000	0.000000	0.000000	0.312919	0.000000	0.000000
MSTRG.11906.1	0.313381	0.000000	0.240624	0.260946	0.144163	0.000000
MSTRG.11906.4	0.246322	0.423154	0.000000	0.000000	0.000000	0.000000
MSTRG.11907.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.309246
MSTRG.11913.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11913.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11913.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.3	0.000000	0.000000	0.019888	0.000000	0.000000	0.025751
MSTRG.11914.1	0.000000	0.063940	0.000000	0.000000	0.009408	0.000000
MSTRG.11914.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13101.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11914.17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13102.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.049521
MSTRG.11913.4	0.000000	0.000000	0.000000	0.000000	0.222674	0.000000
KWMTBOMO13103.mrna1	0.073628	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13104.mrna1	6.266204	3.958717	2.687791	2.426539	0.910805	1.286585
KWMTBOMO13105.mrna1	2.459273	1.581176	1.930307	1.395255	0.631916	0.700120
MSTRG.11913.6	0.000000	0.074132	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13106.mrna1	0.000000	0.053051	0.000000	0.000000	0.014016	0.000000
KWMTBOMO13107.mrna1	0.206680	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13108.mrna1	0.000000	0.000000	0.000000	0.000000	0.070992	0.000000
MSTRG.11910.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11910.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13109.mrna1	0.000000	0.127999	0.000000	0.000000	0.000000	0.000000
MSTRG.11911.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11911.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13110.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13111.mrna1	0.261409	0.082286	0.206888	0.247055	0.260696	0.636939
MSTRG.11921.1	2.617603	1.130120	1.686213	2.821040	1.411117	2.403335
KWMTBOMO13112.mrna1	0.071815	0.162918	0.000000	0.511917	0.285625	0.819907
MSTRG.11922.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11922.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11923.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11924.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11925.2	0.000000	0.000000	0.000000	2.247038	0.000000	0.000000
MSTRG.11925.1	5.398515	5.088587	7.024363	5.705570	4.745328	6.308088
KWMTBOMO13113.mrna1	3.153710	0.000000	0.000000	0.000000	0.712560	1.859328
KWMTBOMO13114.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13115.mrna1	0.793673	1.353838	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13116.mrna1	33.648695	43.123735	37.339315	36.644887	44.205991	42.410209
MSTRG.11927.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11927.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11927.2	6.398033	9.485587	9.810933	8.162984	7.697846	10.974632
MSTRG.11927.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13117.mrna1	203.770054	178.170186	190.678938	193.312455	170.815049	184.843416
MSTRG.11919.1	0.345912	0.000000	0.248695	0.451717	0.272634	0.000000
MSTRG.11920.1	0.268025	0.081679	0.100124	0.086381	0.341161	0.102412
MSTRG.11929.1	9.227049	9.316513	8.838008	9.334288	5.746375	11.417682
KWMTBOMO13118.mrna1	6.846349	9.799887	12.699354	8.610099	8.973852	11.252255
MSTRG.11930.1	10.783891	9.969456	8.100668	11.481254	6.751486	12.168481
MSTRG.11928.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11933.1	0.051680	0.023394	0.090408	0.124469	0.138044	0.557554
KWMTBOMO13119.mrna1	0.291819	0.646139	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13120.mrna1	0.000000	0.000000	0.298982	0.000000	0.000000	0.000000
MSTRG.11931.1	0.000000	0.000000	0.000000	0.602428	0.000000	0.000000
